,RPRTBL_EVENT_SERL,EVENT_DATE,EVENT_SEVTY_C,FY,EVENT_CLASSN_C,SHIP_PER_INJ_I,INVLVD_SHIP_UIC,VESL_NAME_A,VESL_TYPE_A,INVLVD_ACFT_SERL,ACFT_MODEL,COUNT_ACFT_I,EMBRKD_ASHR,INVLVD_PER_SERL,AGE,INJ_CLASSN_C,PAY_GRADE,RANK_RATE,RATEG,RPRTG_UIC,EVENT_SHORT_NARR,INCDT_OCCURN_SERL,INCDT_PHASE_OPS_C,INCDT_TYPE_C,INCDT_PHASE_OPS,INCDT_TYPE,SEX,INJ_CLASSN,Deck?
3412,87148,2/13/2007 12:00:00 AM,C,2007,3C,,,,,92591,F018F,Y,E,63399,,H,,,,N39787,STATION 3 PYLON DAMAGED DURING GROUND TEST.                           ,164462,94Z,P5,NO FURTHER BREAKDOWN,ORDNANCE,,NO INJURY OR ILLNESS,
3413,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77828,,D,E04,PO3,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176851,921,R4,FLIGHT DECK,DAMAGE/INJURY CAUSED BY PROP/ROTOR/JET WASH OR BLAST,,ONE OR MORE LOST WORK DAYS,
3414,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77828,,D,E04,PO3,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176852,921,XB,FLIGHT DECK,PERSONNEL INJURED,,ONE OR MORE LOST WORK DAYS,
3415,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77828,,D,E04,PO3,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176853,9J1,XB,FLIGHT DECK,PERSONNEL INJURED,,ONE OR MORE LOST WORK DAYS,
3416,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77829,,H,O03,LT,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176851,921,R4,FLIGHT DECK,DAMAGE/INJURY CAUSED BY PROP/ROTOR/JET WASH OR BLAST,M,NO INJURY OR ILLNESS,
3417,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77829,,H,O03,LT,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176852,921,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
3418,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77829,,H,O03,LT,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176853,9J1,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
3419,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77830,,H,O03,LT,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176851,921,R4,FLIGHT DECK,DAMAGE/INJURY CAUSED BY PROP/ROTOR/JET WASH OR BLAST,M,NO INJURY OR ILLNESS,
3420,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77830,,H,O03,LT,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176852,921,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
3421,93294,10/10/2008 12:00:00 AM,C,2009,3C,,,,,99086,F018F,Y,E,77830,,H,O03,LT,,N09560,ACFT TAXI DIR SUFFERED INJURY DUE TO BEING BLOWN INTO AN ACFT EXHAUST.,176853,9J1,XB,FLIGHT DECK,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
3422,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76839,,H,O03,LT,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176138,478,XP,REFUELING,DAMAGE; POWER CABLE/HOSE ASSEMBLY ATTACHED TO AIRCRAFT,M,NO INJURY OR ILLNESS,
3423,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76839,,H,O03,LT,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176139,478,P4,REFUELING,FUEL/OIL,M,NO INJURY OR ILLNESS,
3424,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76839,,H,O03,LT,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176140,478,XM,REFUELING,LOSS EXTERNALLY/INTERNALLY CARRIED EQUIPMENT/STORES,M,NO INJURY OR ILLNESS,
3425,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76839,,H,O03,LT,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176141,478,CC,REFUELING,TANKER AIRCRAFTS REFUELING HOSE OR DROGUE,M,NO INJURY OR ILLNESS,
3426,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76840,,H,O04,LCDR,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176138,478,XP,REFUELING,DAMAGE; POWER CABLE/HOSE ASSEMBLY ATTACHED TO AIRCRAFT,,NO INJURY OR ILLNESS,
3427,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76840,,H,O04,LCDR,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176139,478,P4,REFUELING,FUEL/OIL,,NO INJURY OR ILLNESS,
3428,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76840,,H,O04,LCDR,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176140,478,XM,REFUELING,LOSS EXTERNALLY/INTERNALLY CARRIED EQUIPMENT/STORES,,NO INJURY OR ILLNESS,
3429,92932,12/16/2007 12:00:00 AM,C,2008,1C,,,,,98719,F018F,Y,E,76840,,H,O04,LCDR,,N09053,ACFT REFUELING PROBE SEPERATED FROM AIRCRAFT DURING INFLIGHT REFUELING,176141,478,CC,REFUELING,TANKER AIRCRAFTS REFUELING HOSE OR DROGUE,,NO INJURY OR ILLNESS,
3430,97467,8/19/2007 12:00:00 AM,C,2007,3C,,,,,103509,F018F,Y,E,87417,,H,E04,PO3,,N09774,PORT HORIZONTAL STABILATOR OF AIRCRAFT ON JACKS IN HANGAR STRUCK BUOY ,184908,9A2,C5,HANGAR DECK,SHIPS SUPERSTRUCTURE; DECK OBSTRUCTIONS,M,NO INJURY OR ILLNESS,Yes
3431,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87461,,H,O02,LTJG,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184932,6ZZ,PD,NO FURTHER BREAKDOWN,AIRFRAME,M,NO INJURY OR ILLNESS,
3432,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87461,,H,O02,LTJG,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184933,6ZZ,PG,NO FURTHER BREAKDOWN,ARRESTING/CATAPULT GEAR ON AIRCRAFT,M,NO INJURY OR ILLNESS,Yes
3433,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87461,,H,O02,LTJG,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184934,6ZZ,P8,NO FURTHER BREAKDOWN,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
3434,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87461,,H,O02,LTJG,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184935,6ZZ,P1,NO FURTHER BREAKDOWN,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
3435,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87461,,H,O02,LTJG,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184936,6ZZ,N1,NO FURTHER BREAKDOWN,AIRCRAFT HOOK HIT RAMP,M,NO INJURY OR ILLNESS,
3436,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87462,,H,O04,LCDR,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184932,6ZZ,PD,NO FURTHER BREAKDOWN,AIRFRAME,M,NO INJURY OR ILLNESS,
3437,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87462,,H,O04,LCDR,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184933,6ZZ,PG,NO FURTHER BREAKDOWN,ARRESTING/CATAPULT GEAR ON AIRCRAFT,M,NO INJURY OR ILLNESS,Yes
3438,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87462,,H,O04,LCDR,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184934,6ZZ,P8,NO FURTHER BREAKDOWN,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
3439,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87462,,H,O04,LCDR,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184935,6ZZ,P1,NO FURTHER BREAKDOWN,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
3440,97483,10/20/2005 12:00:00 AM,C,2006,1C,,,,,103525,F018F,Y,E,87462,,H,O04,LCDR,,N09774,AIRCRAFT SUSTAINED DAMAGE FROM HOOK SLAP ON NIGHT CV WAVEOFF.         ,184936,6ZZ,N1,NO FURTHER BREAKDOWN,AIRCRAFT HOOK HIT RAMP,M,NO INJURY OR ILLNESS,
3441,4dd59ef4638d83db0163cad25b8d3e84,2/8/2018 7:00:00 PM,C,2018,3C,,,,,4dd59ef4638d83db0163cad25b8d3e85,F018F,Y,E,4dd59ef4638d83db0163cad25b8e3e88,99.0,H,E05,PO2,AT,N09086,CATM-9X on a/c impacted the aileron of another F/A-18F when wings spread with ext power applied.   ,4dd59ef4638d83db0163cad25b8e3e86,99C,C8,LOADING/UNLOADING,"FOD, DEBRIS, OR PARTS FROM ANOTHER AIRCRAFT",M,NO INJURY OR ILLNESS,
3442,4dd59ef4638d83db0163cad25b8d3e84,2/8/2018 7:00:00 PM,C,2018,3C,,,,,4dd59ef4638d83db0163cad25b8d3e85,F018F,Y,E,4dd59ef4638d83db0163cad25b8e3e88,99.0,H,E05,PO2,AT,N09086,CATM-9X on a/c impacted the aileron of another F/A-18F when wings spread with ext power applied.   ,4dd59ef4638d83db0163cad25b8e3e87,991,C8,FLIGHT DECK,"FOD, DEBRIS, OR PARTS FROM ANOTHER AIRCRAFT",M,NO INJURY OR ILLNESS,
3443,4dd58859335eba360133644377af293c,4/18/2011 9:00:00 PM,C,2011,3C,,,,,4dd58859335eba360133644377af293d,F018F,Y,E,4dd58859335eba360133644377b0293f,29.0,H,O03,LT,,N09560,AIRCRAFT TAXIED INTO PARKED AIRCRAFT.,4dd58859335eba360133644377b0293e,2XX,B8,OTHER,"GROUND; CONTROLLED, UNINTENTIONAL",M,NO INJURY OR ILLNESS,
3444,4dd58859335eba360133644377af293c,4/18/2011 9:00:00 PM,C,2011,3C,,,,,4dd58859335eba360133644377af293d,F018F,Y,E,4dd58859335eba360133644377b22945,25.0,H,E04,PO3,ABH,N09560,AIRCRAFT TAXIED INTO PARKED AIRCRAFT.,4dd58859335eba360133644377b0293e,2XX,B8,OTHER,"GROUND; CONTROLLED, UNINTENTIONAL",M,NO INJURY OR ILLNESS,
3445,4dd58859335eba360133644377af293c,4/18/2011 9:00:00 PM,C,2011,3C,,,,,4dd58859335eba360133644377af293d,F018F,Y,E,4dd58859335eba360133644377b32946,28.0,H,O03,LT,,N09560,AIRCRAFT TAXIED INTO PARKED AIRCRAFT.,4dd58859335eba360133644377b0293e,2XX,B8,OTHER,"GROUND; CONTROLLED, UNINTENTIONAL",M,NO INJURY OR ILLNESS,
3446,4dd58859335eba360133644377af293c,4/18/2011 9:00:00 PM,C,2011,3C,,,,,4dd58859335eba360133644377b92954,F018F,N,E,4dd58859335eba360133644377b92956,33.0,H,E06,PO1,ABH,N09560,AIRCRAFT TAXIED INTO PARKED AIRCRAFT.,4dd58859335eba360133644377b92955,941,B8,FLIGHT DECK,"GROUND; CONTROLLED, UNINTENTIONAL",M,NO INJURY OR ILLNESS,
3447,4dd58859399b98d30139bc2d8b1b687b,6/12/2012 4:00:00 PM,C,2012,3C,,,,,4dd58859399b98d30139bc2d8b1c687c,F018F,Y,E,4dd58859399b98d30139bc2d8b1e6880,22.0,H,E03,AN,,N09560,Canopy punctured during routine maintenance.,4dd58859399b98d30139bc2d8b1c687d,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3448,4dd58859399b98d30139b55ddcac7e06,8/17/2011 3:00:00 AM,B,2011,1B,,,,,4dd58859399b98d30139b55ddcac7e07,F018F,N,E,4dd58859399b98d30139b55ddcad7e09,29.0,H,O03,LT,,N63925,ARS basket separated during in-flight refueling. Receiver A/C engine damage discovered post flight.,4dd58859399b98d30139b55ddcad7e08,41X,FI,OTHER,FUEL-FED FIRE,M,NO INJURY OR ILLNESS,
3449,4dd58859399b98d30139b55ddcac7e06,8/17/2011 3:00:00 AM,B,2011,1B,,,,,4dd58859399b98d30139b55ddcac7e07,F018F,N,E,4dd58859399b98d30139b55ddcb07e11,38.0,H,O03,LT,,N63925,ARS basket separated during in-flight refueling. Receiver A/C engine damage discovered post flight.,4dd58859399b98d30139b55ddcad7e08,41X,FI,OTHER,FUEL-FED FIRE,M,NO INJURY OR ILLNESS,
3450,4dd58859328212e8013290fa2d754766,5/28/2011 11:00:00 AM,C,2011,3C,,,,,4dd58859328212e8013290fa2d754767,F018F,Y,E,4dd58859328212e8013290fa2d764769,20.0,H,E03,FN,MMFN,N09561,"Abrupt stoppage of elevator caused tie down chain to snap, damaging ATFLIR PEH access door.",4dd58859328212e8013290fa2d764768,9AA,CF,SHIP ELEVATOR,"CATWALK, SAFETY NET, ETC. AS AIRCRAFT DEPARTS FLIGHT/HANGER DECK",F,NO INJURY OR ILLNESS,Yes
3451,4dd5885934a37fc80134a488bdfa0826,3/12/2011 12:00:00 AM,A,2011,1A,,,,,4dd5885934a37fc80134a488bdfb0827,F018F,Y,E,4dd5885934a37fc80134a488bdfb0829,27.0,H,O03,LT,,N09561,Aircraft experienced brake fire on landing roll out after diverting.,4dd5885934a37fc80134a488bdfb0828,53,FK,"ROLL OUT; TOUCHDOWN TO TAXI, MAXIMUM CROSS DECK PENDANT EXTENSION",OTHER CAUSE NOT LISTED,M,NO INJURY OR ILLNESS,
3452,4dd588593a69dcd1013a79adfc9803f8,6/17/2012 12:00:00 AM,C,2012,3C,,,,,4dd588593a69dcd1013a79adfc9903f9,F018F,Y,E,4dd588593a69dcd1013a79adfc9a03fb,38.0,H,E05,PO2,UNK,N09086,F/A-18F PORT TRAILING EDGE FLAP IMPACTED DOOR  64L DURING GROUND MAINTENANCE TURN,4dd588593a69dcd1013a79adfc9a03fa,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3453,4dd5885936bab4dc0136c69a7b0b3334,9/12/2011 12:00:00 AM,C,2011,3C,,,,,4dd5885936bab4dc0136c69a7b0e333e,F018F,Y,E,4dd5885936bab4dc0136c69a7b0f3340,0.0,H,O03,LT,,N63922,"DURING TAXI ON CVN 77, F/A-18F EXHAUST FORCED STOPPED F/A-18C INTO CHOCKED AND CHAINED F/A-18A+",4dd5885936bab4dc0136c69a7b0e333f,2,TB,TAXIING,OTHER,M,NO INJURY OR ILLNESS,
3454,4dd5885934a37fc80134a488bdfa0826,3/12/2011 12:00:00 AM,A,2011,1A,,,,,4dd5885934a37fc80134a488bdfb0827,F018F,Y,E,4dd5885934a37fc80134a488be050850,32.0,H,O04,LCDR,,N09561,Aircraft experienced brake fire on landing roll out after diverting.,4dd5885934a37fc80134a488bdfb0828,53,FK,"ROLL OUT; TOUCHDOWN TO TAXI, MAXIMUM CROSS DECK PENDANT EXTENSION",OTHER CAUSE NOT LISTED,M,NO INJURY OR ILLNESS,
3455,4dd588593a69dcd1013a79adfc9803f8,6/17/2012 12:00:00 AM,C,2012,3C,,,,,4dd588593a69dcd1013a79adfc9903f9,F018F,Y,E,4dd588593a69dcd1013a79adfc9d03ff,34.0,H,E05,PO2,e5,N09086,F/A-18F PORT TRAILING EDGE FLAP IMPACTED DOOR  64L DURING GROUND MAINTENANCE TURN,4dd588593a69dcd1013a79adfc9a03fa,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3456,4dd588593a69dcd1013a79adfc9803f8,6/17/2012 12:00:00 AM,C,2012,3C,,,,,4dd588593a69dcd1013a79adfc9903f9,F018F,Y,E,4dd588593a69dcd1013a79adfc9b03fc,22.0,H,E03,AN,UNK,N09086,F/A-18F PORT TRAILING EDGE FLAP IMPACTED DOOR  64L DURING GROUND MAINTENANCE TURN,4dd588593a69dcd1013a79adfc9a03fa,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3457,4dd5885940acb89a0140cac64f340258,7/16/2013 4:00:00 PM,D,2013,3D,,,,,4dd5885940acb89a0140cac64f350259,F018F,Y,E,4dd5885940acb89a0140cac64f35025b,26.0,H,E05,PO2,ABH2,N09678,F/A-18F:  Radome damaged by another aircraft during a tow on the flight deck.,4dd5885940acb89a0140cac64f35025a,941,B8,FLIGHT DECK,"GROUND; CONTROLLED, UNINTENTIONAL",M,NO INJURY OR ILLNESS,
3458,4dd5885940acb89a0140cac64f340258,7/16/2013 4:00:00 PM,D,2013,3D,,,,,4dd5885940acb89a0140cac64f350259,F018F,Y,E,4dd5885940acb89a0140cac64f36025c,21.0,H,E04,PO3,ABH3,N09678,F/A-18F:  Radome damaged by another aircraft during a tow on the flight deck.,4dd5885940acb89a0140cac64f35025a,941,B8,FLIGHT DECK,"GROUND; CONTROLLED, UNINTENTIONAL",M,NO INJURY OR ILLNESS,
3459,4dd5885934d23a260134fb3601a17d78,9/27/2011 3:00:00 AM,D,2011,1D,,,,,4dd5885934d23a260134fb3601a27d79,F018F,Y,E,4dd5885934d23a260134fb3601a37d7b,31.0,H,O03,LT,,N09561,Failed jettison of Air Refueling Store hose.,4dd5885934d23a260134fb3601a37d7a,46X,P0,OTHER,OTHER SYSTEMS NOT COVERED,M,NO INJURY OR ILLNESS,
3460,4dd5885934d23a260134fb3601a17d78,9/27/2011 3:00:00 AM,D,2011,1D,,,,,4dd5885934d23a260134fb3601a27d79,F018F,Y,E,4dd5885934d23a260134fb3601a57d7f,39.0,H,O05,CDR,,N09561,Failed jettison of Air Refueling Store hose.,4dd5885934d23a260134fb3601a37d7a,46X,P0,OTHER,OTHER SYSTEMS NOT COVERED,M,NO INJURY OR ILLNESS,
3461,4dd5885939c711d70139e47f8d046012,7/6/2011 12:00:00 AM,A,2011,1A,,,,,4dd5885939c711d70139e47f8d056013,F018F,Y,E,4dd5885939c711d70139e47f8d056015,27.0,H,O02,LTJG,,N09086,AIRCRAFT EXPERIENCED LEFT ENGINE FIRE IN FLIGHT DURING EMBARKED TRAINING SORTIE. RECOVERED SAFELY,4dd5885939c711d70139e47f8d056014,44J,FI,ACM/EVASIVE MANEUVERING,FUEL-FED FIRE,M,NO INJURY OR ILLNESS,
3462,4dd5885939c711d70139e47f8d046012,7/6/2011 12:00:00 AM,A,2011,1A,,,,,4dd5885939c711d70139e47f8d056013,F018F,Y,E,4dd5885939c711d70139e47f8d09601f,34.0,H,O04,LCDR,,N09086,AIRCRAFT EXPERIENCED LEFT ENGINE FIRE IN FLIGHT DURING EMBARKED TRAINING SORTIE. RECOVERED SAFELY,4dd5885939c711d70139e47f8d056014,44J,FI,ACM/EVASIVE MANEUVERING,FUEL-FED FIRE,M,NO INJURY OR ILLNESS,
3463,4dd58859399b98d30139bc2d8b1b687b,6/12/2012 4:00:00 PM,C,2012,3C,,,,,4dd58859399b98d30139bc2d8b1c687c,F018F,Y,E,4dd58859399b98d30139bc2d8b1c687e,34.0,H,E06,PO1,,N09560,Canopy punctured during routine maintenance.,4dd58859399b98d30139bc2d8b1c687d,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3464,4dd58859399b98d30139bc2d8b1b687b,6/12/2012 4:00:00 PM,C,2012,3C,,,,,4dd58859399b98d30139bc2d8b1c687c,F018F,Y,E,4dd58859399b98d30139bc2d8b1d687f,27.0,H,E05,PO2,,N09560,Canopy punctured during routine maintenance.,4dd58859399b98d30139bc2d8b1c687d,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3465,4dd588593a69dcd1013a79adfc9803f8,6/17/2012 12:00:00 AM,C,2012,3C,,,,,4dd588593a69dcd1013a79adfc9903f9,F018F,Y,E,4dd588593a69dcd1013a79adfc9b03fd,32.0,H,E06,PO1,UNK,N09086,F/A-18F PORT TRAILING EDGE FLAP IMPACTED DOOR  64L DURING GROUND MAINTENANCE TURN,4dd588593a69dcd1013a79adfc9a03fa,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3466,4dd588593a69dcd1013a79adfc9803f8,6/17/2012 12:00:00 AM,C,2012,3C,,,,,4dd588593a69dcd1013a79adfc9903f9,F018F,Y,E,4dd588593a69dcd1013a79adfc9c03fe,32.0,H,E05,PO2,UNK,N09086,F/A-18F PORT TRAILING EDGE FLAP IMPACTED DOOR  64L DURING GROUND MAINTENANCE TURN,4dd588593a69dcd1013a79adfc9a03fa,991,XX,FLIGHT DECK,DAMAGE SUSTAINED DURING MAINTENANCE,M,NO INJURY OR ILLNESS,
3467,4dd5885940acb89a01410e6211334516,7/31/2013 4:00:00 PM,D,2013,1D,,,,,4dd5885940acb89a01410e6211334517,F018F,Y,E,4dd5885940acb89a01410e621135451c,26.0,H,O02,LTJG,,N09678,TEF shroud fairing departed aircraft in flight.,4dd5885940acb89a01410e6211344518,4B4,X7,TURNING BASE ON CCA/GCA OR IFR APPROACH/ILS APPROACH,"LOSS OF HATCHES, EMERGENCY EXITS, INSPECTION ACCESS PLATES/CANOPY, ETC",F,NO INJURY OR ILLNESS,
3468,4dd5885944925d0f01449c81fac639b4,11/4/2013 3:00:00 PM,C,2014,1C,,,,,4dd5885944925d0f01449c81fac739b5,F018F,Y,E,4dd5885944925d0f01449c81fac839b7,33.0,H,O04,LCDR,,N09053,F/A-18F: AIRCRAFT STRUCK BY LIGHTNING SUPPORTING OPERATION ENDURING FREEDOM,4dd5885944925d0f01449c81fac739b6,412,XW,TRANSIENT; HIGH ALTITUDE,HAZARDOUS CONDITION DUE TO WEATHER PHENOMENON,M,NO INJURY OR ILLNESS,
3469,4dd5885944925d0f01449c81fac639b4,11/4/2013 3:00:00 PM,C,2014,1C,,,,,4dd5885944925d0f01449c81fac739b5,F018F,Y,E,4dd5885944925d0f01449c81faca39ba,31.0,H,O03,LT,,N09053,F/A-18F: AIRCRAFT STRUCK BY LIGHTNING SUPPORTING OPERATION ENDURING FREEDOM,4dd5885944925d0f01449c81fac739b6,412,XW,TRANSIENT; HIGH ALTITUDE,HAZARDOUS CONDITION DUE TO WEATHER PHENOMENON,M,NO INJURY OR ILLNESS,
3470,4dd588593a21ee25013a26b716181579,6/19/2012 4:00:00 PM,C,2012,3C,,,,,4dd588593a21ee25013a26b71619157a,F018F,Y,E,4dd588593a21ee25013a26b71619157c,24.0,H,E04,PO3,,N09560,FA-18F: Panel 49 blew overboard during maintenance.,4dd588593a21ee25013a26b71619157b,991,XQ,FLIGHT DECK,CARGO/GEAR BREAKING LOOSE OR SHIFTING,M,NO INJURY OR ILLNESS,
3471,4dd588593a21ee25013a26b716181579,6/19/2012 4:00:00 PM,C,2012,3C,,,,,4dd588593a21ee25013a26b71619157a,F018F,Y,E,4dd588593a21ee25013a26b7161a157d,24.0,H,E04,PO3,,N09560,FA-18F: Panel 49 blew overboard during maintenance.,4dd588593a21ee25013a26b71619157b,991,XQ,FLIGHT DECK,CARGO/GEAR BREAKING LOOSE OR SHIFTING,M,NO INJURY OR ILLNESS,
3472,4dd588593a21ee25013a26b716181579,6/19/2012 4:00:00 PM,C,2012,3C,,,,,4dd588593a21ee25013a26b71619157a,F018F,Y,E,4dd588593a21ee25013a26b7161b157e,27.0,H,E05,PO2,,N09560,FA-18F: Panel 49 blew overboard during maintenance.,4dd588593a21ee25013a26b71619157b,991,XQ,FLIGHT DECK,CARGO/GEAR BREAKING LOOSE OR SHIFTING,F,NO INJURY OR ILLNESS,
3473,4dd588593a21ee25013a26b716181579,6/19/2012 4:00:00 PM,C,2012,3C,,,,,4dd588593a21ee25013a26b71619157a,F018F,Y,E,4dd588593a21ee25013a26b7161b157f,22.0,H,E05,PO2,,N09560,FA-18F: Panel 49 blew overboard during maintenance.,4dd588593a21ee25013a26b71619157b,991,XQ,FLIGHT DECK,CARGO/GEAR BREAKING LOOSE OR SHIFTING,F,NO INJURY OR ILLNESS,
3474,4dd588593a21ee25013a26b716181579,6/19/2012 4:00:00 PM,C,2012,3C,,,,,4dd588593a21ee25013a26b71619157a,F018F,Y,E,4dd588593a21ee25013a26b7161c1580,22.0,H,E03,AN,,N09560,FA-18F: Panel 49 blew overboard during maintenance.,4dd588593a21ee25013a26b71619157b,991,XQ,FLIGHT DECK,CARGO/GEAR BREAKING LOOSE OR SHIFTING,M,NO INJURY OR ILLNESS,
3475,4dd5885941c6894d0141c6bdc9ba01c8,7/31/2013 5:00:00 PM,B,2013,1B,,,,,4dd5885941c6894d0141c6bdc9bb01c9,F018F,Y,E,4dd5885941c6894d0141c6bdc9bd01cb,40.0,H,O05,CDR,,N09053,Bird Strike during takeoff from Lajes Air Base Portugal enroute to CVN 75.,4dd5885941c6894d0141c6bdc9bc01ca,33,CM,AIRCRAFT BREAKS GROUND; CLIMB SCHEDULE NOT YET ATTAINED,BIRD,M,NO INJURY OR ILLNESS,
3476,4dd588594232a69b01424dc94de65674,9/9/2013 5:00:00 PM,C,2013,3C,,,,,4dd588594232a69b01424dc94de75675,F018F,Y,E,4dd588594232a69b01424dc94de85677,28.0,H,E05,PO2,AD2,N09678,TEF DAMAGED DURING GROUND TURN WHEN FLAPS MOVED WITH DOOR 64R OPEN,4dd588594232a69b01424dc94de75676,991,C4,FLIGHT DECK,AIRCRAFTS OWN COMPONENTS (EXCLUDING ROTOR BLADES),M,NO INJURY OR ILLNESS,
